batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,OPS,외국인,weight,weight_category,age,age_category
43,김선빈,2009,KIA,0.357,7,14,1,5,0,0,0,5,1,2,0,2,0,4,0,0.357,0.438,1,165cm/77kg,1989,0.7949999999999999,1.0,77,0,20,0
43,김선빈,2010,KIA,0.278,12,18,4,5,0,2,0,9,0,0,0,3,0,2,0,0.5,0.381,1,165cm/77kg,1989,0.8809999999999999,1.0,77,0,21,0
43,김선빈,2011,KIA,0.333,11,33,4,11,1,0,0,12,1,3,1,6,0,6,0,0.364,0.436,0,165cm/77kg,1989,0.8,1.0,77,0,22,0
43,김선빈,2012,KIA,0.355,12,31,4,11,0,0,0,11,4,1,2,4,0,4,0,0.355,0.429,0,165cm/77kg,1989,0.784,1.0,77,0,23,1
43,김선빈,2013,KIA,0.385,11,26,7,10,1,0,0,11,2,1,0,6,0,2,0,0.423,0.5,0,165cm/77kg,1989,0.923,1.0,77,0,24,1
43,김선빈,2014,KIA,0.182,12,22,5,4,1,0,0,5,1,3,0,6,0,2,1,0.227,0.357,2,165cm/77kg,1989,0.584,1.0,77,0,25,1
43,김선빈,2017,KIA,0.389,7,18,2,7,2,0,0,9,5,0,0,3,0,4,1,0.5,0.476,1,165cm/77kg,1989,0.976,1.0,77,0,28,1
43,김선빈,2018,KIA,0.000,5,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.214,0,165cm/77kg,1989,0.214,1.0,77,0,29,2
44,김성욱,2013,NC,0.667,4,3,0,2,1,0,0,3,0,0,0,0,0,1,0,1.0,0.667,0,181cm/83kg,1993,1.6669999999999998,1.0,83,1,20,0
44,김성욱,2014,NC,0.333,11,12,4,4,2,0,0,6,3,0,0,1,0,2,0,0.5,0.385,0,181cm/83kg,1993,0.885,1.0,83,1,21,0
44,김성욱,2015,NC,0.100,12,10,1,1,0,0,0,1,2,0,1,3,2,2,0,0.1,0.4,0,181cm/83kg,1993,0.5,1.0,83,1,22,0
44,김성욱,2016,NC,0.297,17,37,7,11,1,2,2,22,7,2,1,0,1,9,0,0.595,0.316,0,181cm/83kg,1993,0.911,1.0,83,1,23,1
44,김성욱,2017,NC,0.313,11,32,7,10,1,0,0,11,3,2,0,4,2,9,1,0.344,0.41,0,181cm/83kg,1993,0.754,1.0,83,1,24,1
44,김성욱,2018,NC,0.100,6,10,1,1,0,0,0,1,0,0,0,0,0,4,0,0.1,0.1,0,181cm/83kg,1993,0.2,1.0,83,1,25,1
45,김성현,2006,SK,0.538,12,13,6,7,1,0,0,8,2,2,1,1,0,1,0,0.615,0.5710000000000001,3,172cm/72kg,1987,1.186,1.0,72,0,19,0
45,김성현,2007,SK,-,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,172cm/72kg,1987,,1.0,72,0,20,0
45,김성현,2008,SK,0.091,10,11,1,1,0,0,0,1,0,0,0,1,0,3,0,0.091,0.1669999999999999,1,172cm/72kg,1987,0.258,1.0,72,0,21,0
45,김성현,2011,SK,0.429,8,21,3,9,2,0,0,11,3,3,0,2,0,0,0,0.524,0.478,1,172cm/72kg,1987,1.002,1.0,72,0,24,1
45,김성현,2012,SK,0.200,8,5,0,1,1,0,0,2,0,1,0,2,0,0,0,0.4,0.429,0,172cm/72kg,1987,0.8290000000000001,1.0,72,0,25,1
45,김성현,2013,SK,0.235,10,17,3,4,0,0,0,4,0,1,1,1,0,5,1,0.235,0.278,0,172cm/72kg,1987,0.513,1.0,72,0,26,1
45,김성현,2014,SK,0.263,11,19,4,5,1,1,0,8,3,0,0,2,1,3,0,0.421,0.348,0,172cm/72kg,1987,0.7689999999999999,1.0,72,0,27,1
45,김성현,2015,SK,0.167,9,24,3,4,0,0,0,4,0,0,1,1,1,7,0,0.1669999999999999,0.231,1,172cm/72kg,1987,0.398,1.0,72,0,28,1
45,김성현,2016,SK,0.250,11,28,3,7,0,0,0,7,1,0,1,3,2,6,0,0.25,0.364,1,172cm/72kg,1987,0.614,1.0,72,0,29,2
45,김성현,2017,SK,0.167,5,12,1,2,1,0,0,3,1,0,0,2,0,1,1,0.25,0.286,0,172cm/72kg,1987,0.536,1.0,72,0,30,2
45,김성현,2018,SK,0.063,6,16,0,1,0,0,0,1,0,0,0,2,0,0,0,0.063,0.1669999999999999,0,172cm/72kg,1987,0.23,1.0,72,0,31,2
46,김성훈,2016,삼성,-,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,172cm/68kg,1993,,1.0,68,0,23,1
46,김성훈,2018,삼성,0.091,5,11,0,1,0,0,0,1,0,0,1,1,0,5,0,0.091,0.1669999999999999,2,172cm/68kg,1993,0.258,1.0,68,0,25,1
48,김용의,2008,LG,0.333,9,15,2,5,1,0,0,6,2,3,0,0,1,3,1,0.4,0.375,0,187cm/74kg,1985,0.775,1.0,74,0,23,1
48,김용의,2012,LG,0.421,13,19,3,8,0,0,1,11,1,0,2,3,0,7,0,0.579,0.5,1,187cm/74kg,1985,1.079,1.0,74,0,27,1
48,김용의,2013,LG,0.348,9,23,0,8,5,0,0,13,4,0,0,2,0,4,0,0.565,0.4,1,187cm/74kg,1985,0.965,1.0,74,0,28,1
48,김용의,2014,LG,0.192,10,26,3,5,0,0,0,5,0,2,0,1,0,5,1,0.192,0.222,0,187cm/74kg,1985,0.414,1.0,74,0,29,2
48,김용의,2015,LG,0.217,12,23,2,5,1,1,0,8,1,2,1,5,0,6,1,0.348,0.345,1,187cm/74kg,1985,0.693,1.0,74,0,30,2
48,김용의,2016,LG,0.143,10,14,3,2,1,0,0,3,2,3,1,5,0,5,0,0.214,0.368,0,187cm/74kg,1985,0.5820000000000001,1.0,74,0,31,2
48,김용의,2017,LG,0.217,12,23,3,5,1,0,0,6,1,3,3,4,1,3,1,0.261,0.357,0,187cm/74kg,1985,0.618,1.0,74,0,32,2
48,김용의,2018,LG,0.000,7,6,1,0,0,0,0,0,0,2,2,3,0,2,0,0.0,0.333,0,187cm/74kg,1985,0.333,1.0,74,0,33,2
51,김응민,2014,두산,0.000,6,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,178cm/90kg,1991,0.0,1.0,90,2,23,1
52,김인태,2017,두산,0.588,7,17,8,10,3,2,0,17,4,0,0,6,0,2,1,1.0,0.667,0,178cm/78kg,1994,1.6669999999999998,1.0,78,1,23,1
54,김재성,2015,LG,0.000,8,7,1,0,0,0,0,0,1,0,0,1,0,2,0,0.0,0.111,0,185cm/85kg,1996,0.111,1.0,85,2,19,0
55,김재율,2012,LG,0.250,5,12,3,3,0,0,2,9,2,0,0,0,0,0,1,0.75,0.25,0,186cm/90kg,1989,1.0,1.0,90,2,23,1
55,김재율,2015,LG,0.000,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,186cm/90kg,1989,0.0,1.0,90,2,26,1
55,김재율,2016,LG,0.182,6,11,2,2,0,0,0,2,0,0,0,1,0,3,1,0.182,0.25,0,186cm/90kg,1989,0.4320000000000001,1.0,90,2,27,1
55,김재율,2017,LG,0.222,5,9,0,2,0,0,0,2,1,0,1,0,0,3,0,0.222,0.222,0,186cm/90kg,1989,0.444,1.0,90,2,28,1
55,김재율,2018,LG,0.125,4,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0.125,0.125,0,186cm/90kg,1989,0.25,1.0,90,2,29,2
56,김재현,2014,삼성,0.333,10,3,1,1,0,0,0,1,2,1,0,0,0,1,0,0.333,0.333,1,176cm/76kg,1991,0.6659999999999999,1.0,76,0,23,1
56,김재현,2015,삼성,0.364,12,11,1,4,0,0,0,4,2,0,0,0,0,4,0,0.364,0.364,0,176cm/76kg,1991,0.728,1.0,76,0,24,1
56,김재현,2016,삼성,0.273,16,22,5,6,0,0,0,6,4,0,1,1,0,2,2,0.273,0.292,0,176cm/76kg,1991,0.565,1.0,76,0,25,1
57,김재호,2004,두산,0.286,13,21,2,6,0,0,0,6,2,1,1,0,0,11,0,0.286,0.286,1,181cm/75kg,1985,0.5720000000000001,1.0,75,0,19,0
57,김재호,2005,두산,0.048,13,21,2,1,0,0,0,1,0,0,0,3,0,5,0,0.048,0.1669999999999999,1,181cm/75kg,1985,0.215,1.0,75,0,20,0
57,김재호,2008,두산,0.207,10,29,3,6,1,0,0,7,1,0,0,4,0,2,2,0.241,0.303,1,181cm/75kg,1985,0.544,1.0,75,0,23,1
57,김재호,2009,두산,0.226,12,31,2,7,1,2,0,12,4,1,0,1,0,2,1,0.387,0.242,4,181cm/75kg,1985,0.629,1.0,75,0,24,1
57,김재호,2010,두산,0.300,11,10,2,3,2,0,0,5,2,0,0,3,0,2,0,0.5,0.429,0,181cm/75kg,1985,0.929,1.0,75,0,25,1
57,김재호,2011,두산,0.190,12,21,0,4,0,0,0,4,1,1,0,2,0,3,1,0.19,0.261,1,181cm/75kg,1985,0.451,1.0,75,0,26,1
57,김재호,2012,두산,0.000,10,12,0,0,0,0,0,0,0,0,0,1,0,5,0,0.0,0.077,0,181cm/75kg,1985,0.077,1.0,75,0,27,1
57,김재호,2013,두산,0.063,9,16,0,1,0,0,0,1,0,0,1,3,0,1,1,0.063,0.211,0,181cm/75kg,1985,0.274,1.0,75,0,28,1
57,김재호,2014,두산,0.250,10,20,4,5,1,0,0,6,2,2,0,5,0,4,2,0.3,0.4,1,181cm/75kg,1985,0.7,1.0,75,0,29,2
57,김재호,2015,두산,0.259,11,27,3,7,1,0,0,8,3,0,1,4,0,5,1,0.296,0.355,1,181cm/75kg,1985,0.6509999999999999,1.0,75,0,30,2
57,김재호,2016,두산,0.226,12,31,3,7,0,0,0,7,2,1,1,5,1,9,1,0.226,0.351,0,181cm/75kg,1985,0.5770000000000001,1.0,75,0,31,2
57,김재호,2017,두산,0.308,5,13,1,4,0,0,1,7,2,0,0,0,0,2,1,0.5379999999999999,0.308,0,181cm/75kg,1985,0.8460000000000001,1.0,75,0,32,2
57,김재호,2018,두산,0.200,6,15,2,3,1,0,0,4,0,0,0,0,0,4,1,0.267,0.2,0,181cm/75kg,1985,0.467,1.0,75,0,33,2
58,김재환,2008,두산,0.250,7,8,0,2,0,0,0,2,0,0,0,0,0,2,0,0.25,0.25,0,183cm/90kg,1988,0.5,1.0,90,2,20,0
58,김재환,2011,두산,0.222,11,27,4,6,2,0,1,11,4,0,0,2,0,5,1,0.407,0.267,0,183cm/90kg,1988,0.6739999999999999,1.0,90,2,23,1
58,김재환,2014,두산,0.333,7,15,7,5,0,0,2,11,5,1,0,2,0,2,0,0.733,0.412,1,183cm/90kg,1988,1.145,1.0,90,2,26,1
58,김재환,2015,두산,0.308,11,26,3,8,1,0,0,9,1,0,0,6,0,8,0,0.346,0.438,2,183cm/90kg,1988,0.784,1.0,90,2,27,1
58,김재환,2016,두산,0.143,4,7,2,1,1,0,0,2,0,0,0,0,1,0,1,0.286,0.25,0,183cm/90kg,1988,0.536,1.0,90,2,28,1
58,김재환,2017,두산,0.217,11,23,3,5,1,0,1,9,4,0,0,7,0,8,0,0.391,0.387,0,183cm/90kg,1988,0.778,1.0,90,2,29,2
58,김재환,2018,두산,0.294,6,17,3,5,0,0,1,8,4,0,0,4,0,5,0,0.471,0.429,0,183cm/90kg,1988,0.8999999999999999,1.0,90,2,30,2
62,김주찬,2002,롯데,0.107,9,28,2,3,0,0,0,3,0,2,0,1,1,7,1,0.107,0.1669999999999999,1,183cm/94kg,1981,0.274,1.0,94,3,21,0
62,김주찬,2003,롯데,0.175,11,40,8,7,0,0,2,13,4,2,0,2,1,18,0,0.325,0.233,0,183cm/94kg,1981,0.5579999999999999,1.0,94,3,22,0
62,김주찬,2004,롯데,0.319,13,47,9,15,5,0,0,20,3,5,0,3,1,7,0,0.426,0.365,1,183cm/94kg,1981,0.7909999999999999,1.0,94,3,23,1
62,김주찬,2008,롯데,0.417,4,12,3,5,0,1,0,7,1,4,1,0,0,2,0,0.583,0.417,0,183cm/94kg,1981,1.0,1.0,94,3,27,1
62,김주찬,2009,롯데,0.270,11,37,5,10,1,0,0,11,2,0,1,1,0,9,1,0.297,0.289,0,183cm/94kg,1981,0.586,1.0,94,3,28,1
62,김주찬,2010,롯데,0.500,8,24,5,12,6,0,0,18,7,2,0,1,0,4,0,0.75,0.52,0,183cm/94kg,1981,1.27,1.0,94,3,29,2
62,김주찬,2011,롯데,0.433,12,30,4,13,0,0,1,16,6,2,1,0,0,5,0,0.5329999999999999,0.433,0,183cm/94kg,1981,0.966,1.0,94,3,30,2
62,김주찬,2012,롯데,0.308,11,39,3,12,1,1,0,15,1,5,0,0,0,3,0,0.385,0.308,0,183cm/94kg,1981,0.6930000000000001,1.0,94,3,31,2
62,김주찬,2013,KIA,0.429,9,28,8,12,3,2,0,19,5,4,1,2,0,3,0,0.679,0.467,0,183cm/94kg,1981,1.146,1.0,94,3,32,2
62,김주찬,2014,KIA,0.333,11,24,2,8,2,0,0,10,1,1,0,3,1,3,1,0.417,0.429,0,183cm/94kg,1981,0.846,1.0,94,3,33,2
62,김주찬,2015,KIA,0.150,10,20,1,3,0,0,0,3,0,0,0,2,0,5,1,0.15,0.227,0,183cm/94kg,1981,0.377,1.0,94,3,34,2
62,김주찬,2016,KIA,0.222,5,9,2,2,2,0,0,4,1,0,0,1,1,4,0,0.444,0.364,0,183cm/94kg,1981,0.8079999999999999,1.0,94,3,35,2
62,김주찬,2017,KIA,0.174,8,23,0,4,0,0,0,4,1,0,0,0,0,2,1,0.174,0.1669999999999999,0,183cm/94kg,1981,0.341,1.0,94,3,36,2
62,김주찬,2018,KIA,0.100,5,10,2,1,0,0,1,4,4,0,2,3,0,1,0,0.4,0.308,0,183cm/94kg,1981,0.708,1.0,94,3,37,2
63,김주형,2004,KIA,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1,186cm/108kg,1985,0.0,1.0,108,3,19,0
63,김주형,2005,KIA,0.214,6,14,1,3,0,0,0,3,1,0,0,0,0,2,2,0.214,0.214,1,186cm/108kg,1985,0.428,1.0,108,3,20,0
63,김주형,2006,KIA,0.214,11,14,2,3,0,0,1,6,3,0,0,1,0,1,0,0.429,0.267,0,186cm/108kg,1985,0.696,1.0,108,3,21,0
63,김주형,2007,KIA,0.000,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,186cm/108kg,1985,0.0,1.0,108,3,22,0
63,김주형,2008,KIA,0.083,9,24,1,2,0,0,0,2,0,0,0,2,1,5,0,0.083,0.185,0,186cm/108kg,1985,0.268,1.0,108,3,23,1
63,김주형,2011,KIA,0.303,10,33,2,10,0,0,2,16,4,0,0,5,1,5,0,0.485,0.41,1,186cm/108kg,1985,0.895,1.0,108,3,26,1
63,김주형,2013,KIA,0.250,5,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0.25,0.4,0,186cm/108kg,1985,0.65,1.0,108,3,28,1
63,김주형,2014,KIA,0.353,12,34,2,12,5,0,0,17,5,1,0,6,0,6,2,0.5,0.45,2,186cm/108kg,1985,0.95,1.0,108,3,29,2
63,김주형,2016,KIA,0.457,14,35,8,16,1,0,2,23,7,0,0,0,3,4,2,0.657,0.5,2,186cm/108kg,1985,1.157,1.0,108,3,31,2
63,김주형,2017,KIA,0.280,10,25,5,7,2,0,2,15,4,0,0,4,0,5,1,0.6,0.379,0,186cm/108kg,1985,0.979,1.0,108,3,32,2
63,김주형,2018,KIA,0.000,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,186cm/108kg,1985,0.0,1.0,108,3,33,2
64,김지수,2010,넥센,0.000,6,1,1,0,0,0,0,0,1,0,0,3,0,1,0,0.0,0.75,0,180cm/81kg,1986,0.75,1.0,81,1,24,1
64,김지수,2014,넥센,0.067,12,15,3,1,0,0,0,1,0,1,0,1,1,2,1,0.067,0.176,1,180cm/81kg,1986,0.243,1.0,81,1,28,1
64,김지수,2015,넥센,0.091,9,11,2,1,0,0,0,1,0,0,0,1,0,2,1,0.091,0.1669999999999999,0,180cm/81kg,1986,0.258,1.0,81,1,29,2
64,김지수,2016,넥센,0.000,5,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.0,0,180cm/81kg,1986,0.0,1.0,81,1,30,2
64,김지수,2017,넥센,0.500,4,8,3,4,1,0,0,5,0,0,0,1,0,0,0,0.625,0.556,1,180cm/81kg,1986,1.181,1.0,81,1,31,2
64,김지수,2018,넥센,0.083,7,12,1,1,0,0,0,1,2,0,0,0,0,3,0,0.083,0.083,0,180cm/81kg,1986,0.166,1.0,81,1,32,2
65,김진곤,2015,KT,0.133,10,15,2,2,1,0,0,3,0,0,1,0,0,4,0,0.2,0.133,0,173cm/75kg,1987,0.333,1.0,75,0,28,1
67,김태균,2002,한화,0.235,11,34,7,8,5,0,1,16,4,1,0,4,1,14,0,0.471,0.333,2,185cm/110kg,1982,0.804,1.0,110,3,20,0
67,김태균,2003,한화,0.115,10,26,2,3,1,0,0,4,0,0,0,7,0,7,0,0.154,0.303,1,185cm/110kg,1982,0.457,1.0,110,3,21,0
67,김태균,2004,한화,0.318,13,44,4,14,4,0,2,24,12,0,1,5,0,11,2,0.545,0.38,1,185cm/110kg,1982,0.925,1.0,110,3,22,0
67,김태균,2005,한화,0.405,12,42,11,17,2,0,3,28,11,0,0,10,1,5,1,0.667,0.528,0,185cm/110kg,1982,1.195,1.0,110,3,23,1
67,김태균,2006,한화,0.400,7,20,3,8,2,0,0,10,5,0,0,7,1,3,0,0.5,0.5710000000000001,1,185cm/110kg,1982,1.071,1.0,110,3,24,1
67,김태균,2007,한화,0.423,7,26,2,11,2,0,1,16,5,0,0,2,0,4,0,0.615,0.448,0,185cm/110kg,1982,1.063,1.0,110,3,25,1
67,김태균,2008,한화,0.351,11,37,8,13,2,0,4,27,9,0,0,3,2,5,1,0.73,0.429,1,185cm/110kg,1982,1.159,1.0,110,3,26,1
67,김태균,2009,한화,0.000,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,185cm/110kg,1982,0.0,1.0,110,3,27,1
67,김태균,2012,한화,0.400,10,25,4,10,3,0,2,19,8,0,0,4,0,2,2,0.76,0.483,0,185cm/110kg,1982,1.243,1.0,110,3,30,2
67,김태균,2013,한화,0.250,9,32,4,8,0,0,2,14,5,0,0,2,0,7,1,0.438,0.294,1,185cm/110kg,1982,0.732,1.0,110,3,31,2
67,김태균,2014,한화,0.222,9,27,2,6,2,0,0,8,1,0,0,5,0,4,2,0.296,0.344,0,185cm/110kg,1982,0.6399999999999999,1.0,110,3,32,2
67,김태균,2015,한화,0.278,8,18,0,5,1,0,0,6,6,0,0,1,1,3,0,0.333,0.318,0,185cm/110kg,1982,0.6509999999999999,1.0,110,3,33,2
67,김태균,2016,한화,0.350,14,40,6,14,4,0,0,18,12,0,0,5,1,8,0,0.45,0.426,0,185cm/110kg,1982,0.8759999999999999,1.0,110,3,34,2
67,김태균,2017,한화,0.381,7,21,3,8,0,0,1,11,7,0,0,3,1,1,0,0.524,0.48,0,185cm/110kg,1982,1.004,1.0,110,3,35,2
67,김태균,2018,한화,0.300,5,10,0,3,0,0,0,3,1,0,0,1,0,2,0,0.3,0.364,0,185cm/110kg,1982,0.6639999999999999,1.0,110,3,36,2
68,김태연,2018,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,178cm/99kg,1997,,1.0,99,3,21,0
70,김태진,2016,NC,0.000,6,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,170cm/75kg,1995,0.0,1.0,75,0,21,0
71,김하성,2015,넥센,0.148,11,27,2,4,1,0,0,5,1,1,2,1,0,4,0,0.185,0.179,2,175cm/76kg,1995,0.364,1.0,76,0,20,0
71,김하성,2016,넥센,0.143,15,42,5,6,0,1,0,8,1,3,1,5,0,17,1,0.19,0.234,0,175cm/76kg,1995,0.424,1.0,76,0,21,0
71,김하성,2017,넥센,0.219,11,32,6,7,3,0,0,10,3,0,0,3,0,5,0,0.313,0.286,0,175cm/76kg,1995,0.599,1.0,76,0,22,0
71,김하성,2018,넥센,0.333,6,18,3,6,0,0,3,15,7,1,0,2,0,0,0,0.833,0.4,1,175cm/76kg,1995,1.233,1.0,76,0,23,1
72,김헌곤,2011,삼성,0.667,3,6,2,4,1,0,1,8,3,0,0,1,0,0,0,1.3330000000000002,0.7140000000000001,0,174cm/81kg,1988,2.047,1.0,81,1,23,1
72,김헌곤,2012,삼성,0.222,7,9,1,2,0,0,0,2,0,1,0,0,0,3,0,0.222,0.222,0,174cm/81kg,1988,0.444,1.0,81,1,24,1
72,김헌곤,2013,삼성,0.143,6,7,1,1,0,0,0,1,0,0,1,1,0,1,0,0.143,0.25,0,174cm/81kg,1988,0.393,1.0,81,1,25,1
72,김헌곤,2014,삼성,0.143,7,7,1,1,1,0,0,2,0,0,0,0,0,1,0,0.286,0.143,0,174cm/81kg,1988,0.429,1.0,81,1,26,1
72,김헌곤,2017,삼성,0.257,11,35,5,9,4,1,0,15,3,1,1,3,1,4,0,0.429,0.333,1,174cm/81kg,1988,0.762,1.0,81,1,29,2
72,김헌곤,2018,삼성,0.308,6,13,1,4,2,0,0,6,2,0,0,1,0,2,1,0.462,0.333,0,174cm/81kg,1988,0.795,1.0,81,1,30,2
73,김현수,2007,두산,0.500,4,2,0,1,1,0,0,2,0,0,0,0,0,0,1,1.0,0.5,0,188cm/100kg,1988,1.5,1.0,100,3,19,0
73,김현수,2008,두산,0.235,10,34,4,8,2,0,0,10,7,0,0,3,0,4,0,0.294,0.297,0,188cm/100kg,1988,0.591,1.0,100,3,20,0
73,김현수,2009,두산,0.143,2,7,1,1,0,0,1,4,1,0,0,1,0,2,0,0.5710000000000001,0.25,0,188cm/100kg,1988,0.821,1.0,100,3,21,0
73,김현수,2010,두산,0.381,13,42,9,16,2,0,2,24,13,0,0,6,0,3,2,0.5710000000000001,0.458,0,188cm/100kg,1988,1.029,1.0,100,3,22,0
73,김현수,2011,두산,0.395,12,38,7,15,4,0,1,22,7,0,0,5,1,6,1,0.579,0.477,0,188cm/100kg,1988,1.056,1.0,100,3,23,1
73,김현수,2012,두산,0.250,13,40,4,10,0,0,0,10,5,0,0,6,0,6,1,0.25,0.348,0,188cm/100kg,1988,0.598,1.0,100,3,24,1
73,김현수,2013,두산,0.250,11,28,2,7,0,0,1,10,3,0,0,3,2,6,0,0.357,0.364,0,188cm/100kg,1988,0.721,1.0,100,3,25,1
73,김현수,2014,두산,0.297,11,37,5,11,0,0,2,17,8,0,0,5,0,4,1,0.459,0.364,0,188cm/100kg,1988,0.823,1.0,100,3,26,1
73,김현수,2015,두산,0.387,10,31,3,12,6,0,0,18,7,0,0,2,1,5,1,0.581,0.429,0,188cm/100kg,1988,1.01,1.0,100,3,27,1
73,김현수,2018,LG,0.429,7,21,4,9,3,0,0,12,1,0,0,0,1,2,2,0.5710000000000001,0.455,0,188cm/100kg,1988,1.026,1.0,100,3,30,2
75,김혜성,2017,넥센,0.300,5,10,0,3,0,1,0,5,1,0,0,1,0,2,1,0.5,0.364,1,179cm/78kg,1999,0.8640000000000001,1.0,78,1,18,0
75,김혜성,2018,넥센,0.333,7,9,1,3,0,0,0,3,0,1,1,0,0,1,0,0.333,0.333,0,179cm/78kg,1999,0.6659999999999999,1.0,78,1,19,0
76,김회성,2009,한화,0.154,8,13,0,2,0,0,0,2,2,0,0,0,2,8,1,0.154,0.267,2,190cm/92kg,1985,0.421,1.0,92,2,24,1
76,김회성,2010,한화,0.333,7,6,1,2,1,0,0,3,1,0,0,0,0,1,0,0.5,0.333,0,190cm/92kg,1985,0.833,1.0,92,2,25,1
76,김회성,2014,한화,0.200,11,30,4,6,1,0,2,13,3,0,0,0,1,9,0,0.433,0.226,0,190cm/92kg,1985,0.659,1.0,92,2,29,2
76,김회성,2015,한화,0.276,8,29,2,8,3,0,0,11,1,0,1,2,1,5,0,0.379,0.344,0,190cm/92kg,1985,0.723,1.0,92,2,30,2
76,김회성,2017,한화,0.077,5,13,1,1,1,0,0,2,0,0,0,2,0,6,0,0.154,0.2,2,190cm/92kg,1985,0.354,1.0,92,2,32,2
77,나경민,2017,롯데,0.240,10,25,7,6,2,0,0,8,0,5,1,3,0,6,1,0.32,0.321,0,177cm/80kg,1991,0.6409999999999999,1.0,80,1,26,1
77,나경민,2018,롯데,0.286,5,7,2,2,0,0,0,2,1,0,1,1,0,3,0,0.286,0.375,0,177cm/80kg,1991,0.6609999999999999,1.0,80,1,27,1
79,나성범,2014,NC,0.310,10,29,5,9,0,1,2,17,7,1,1,1,1,12,0,0.586,0.355,1,183cm/100kg,1989,0.941,1.0,100,3,25,1
79,나성범,2015,NC,0.211,13,38,5,8,3,0,1,14,6,0,0,3,1,10,0,0.368,0.267,1,183cm/100kg,1989,0.635,1.0,100,3,26,1
79,나성범,2016,NC,0.327,17,55,9,18,3,0,3,30,17,1,1,7,1,11,2,0.545,0.4,0,183cm/100kg,1989,0.945,1.0,100,3,27,1
79,나성범,2017,NC,0.273,11,22,2,6,2,0,1,11,4,0,0,2,1,6,0,0.5,0.36,0,183cm/100kg,1989,0.86,1.0,100,3,28,1
79,나성범,2018,NC,0.294,6,17,2,5,1,0,1,9,1,0,0,1,0,3,1,0.529,0.333,0,183cm/100kg,1989,0.8620000000000001,1.0,100,3,29,2
81,나원탁,2017,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,183cm/93kg,1994,,1.0,93,2,23,1
81,나원탁,2018,롯데,0.400,3,10,2,4,1,0,1,8,3,0,0,0,0,2,0,0.8,0.4,0,183cm/93kg,1994,1.2000000000000002,1.0,93,2,24,1
82,나종덕,2017,롯데,0.111,8,9,0,1,0,0,0,1,0,0,0,1,0,3,0,0.111,0.2,0,185cm/99kg,1998,0.311,1.0,99,3,19,0
82,나종덕,2018,롯데,0.167,3,6,1,1,0,0,0,1,0,0,0,0,0,3,0,0.1669999999999999,0.1669999999999999,0,185cm/99kg,1998,0.334,1.0,99,3,20,0
83,나주환,2003,두산,0.111,11,9,3,1,0,0,0,1,0,0,0,1,0,2,1,0.111,0.2,0,180cm/84kg,1984,0.311,1.0,84,1,19,0
83,나주환,2004,두산,0.000,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,180cm/84kg,1984,0.0,1.0,84,1,20,0
83,나주환,2005,두산,0.087,12,23,0,2,0,0,0,2,2,0,0,3,0,2,2,0.087,0.185,2,180cm/84kg,1984,0.272,1.0,84,1,21,0
83,나주환,2006,두산,0.219,11,32,2,7,2,0,0,9,6,0,0,1,1,5,0,0.281,0.265,3,180cm/84kg,1984,0.546,1.0,84,1,22,0
83,나주환,2007,SK,0.333,10,6,1,2,2,0,0,4,0,0,0,0,0,3,0,0.667,0.333,0,180cm/84kg,1984,1.0,1.0,84,1,23,1
83,나주환,2008,SK,0.241,10,29,2,7,2,1,1,14,5,1,0,0,0,7,1,0.483,0.241,1,180cm/84kg,1984,0.7240000000000001,1.0,84,1,24,1
83,나주환,2009,SK,0.216,12,37,3,8,0,0,0,8,2,2,2,3,0,8,1,0.216,0.268,2,180cm/84kg,1984,0.484,1.0,84,1,25,1
83,나주환,2010,SK,0.563,7,16,4,9,2,0,0,11,2,1,0,0,0,4,0,0.688,0.563,3,180cm/84kg,1984,1.251,1.0,84,1,26,1
83,나주환,2014,SK,0.500,8,22,1,11,1,0,1,15,8,1,0,8,0,2,0,0.682,0.633,1,180cm/84kg,1984,1.315,1.0,84,1,30,2
83,나주환,2015,SK,0.240,11,25,3,6,1,0,0,7,2,1,0,3,0,6,1,0.28,0.321,1,180cm/84kg,1984,0.601,1.0,84,1,31,2
