batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,OPS,외국인,weight,weight_category,age,age_category
47,김연훈,2008,SK,0.111,19,36,4,4,0,0,0,4,0,0,0,1,0,3,3,0.1111111111111111,0.1351351351351351,2,,1984,0.2462462462462462,1,,,24,1
47,김연훈,2009,SK,0.319,68,141,25,45,9,0,1,57,17,4,2,10,0,30,1,0.4042553191489361,0.3642384105960265,3,,1984,0.7684937297449626,1,,,25,1
47,김연훈,2010,SK,0.243,73,136,20,33,4,1,0,39,4,8,4,2,1,14,2,0.2867647058823529,0.2589928057553957,2,,1984,0.5457575116377487,1,,,26,1
47,김연훈,2011,SK,0.188,84,149,15,28,3,0,1,34,13,2,6,7,6,40,4,0.2281879194630872,0.2530864197530864,5,,1984,0.4812743392161737,1,,,27,1
47,김연훈,2015,SK,0.267,49,60,4,16,1,0,1,20,3,0,1,6,1,18,0,0.3333333333333333,0.3432835820895522,4,,1984,0.6766169154228856,1,,,31,2
47,김연훈,2016,KT,0.217,103,166,13,36,10,0,1,49,18,2,0,7,0,46,5,0.2951807228915663,0.2485549132947977,8,,1984,0.5437356361863639,1,,,32,2
47,김연훈,2017,KT,0.1669999999999999,19,24,1,4,2,0,0,6,3,0,0,0,0,3,0,0.25,0.1666666666666666,1,,1984,0.4166666666666666,1,,,33,2
43,김선빈,2008,KIA,0.255,112,278,39,71,2,2,0,77,24,5,9,30,2,40,8,0.277,0.33,13,165cm/77kg,1989,0.607,1,77.0,0.0,19,0
43,김선빈,2009,KIA,0.293,72,116,29,34,9,1,0,45,6,8,2,10,1,13,2,0.388,0.354,11,165cm/77kg,1989,0.742,1,77.0,0.0,20,0
43,김선빈,2010,KIA,0.293,115,348,40,102,14,2,1,123,28,23,7,34,6,44,5,0.353,0.362,14,165cm/77kg,1989,0.715,1,77.0,0.0,21,0
43,김선빈,2011,KIA,0.29,98,335,58,97,12,2,4,125,47,22,9,50,2,42,8,0.373,0.38,9,165cm/77kg,1989,0.753,1,77.0,0.0,22,0
43,김선빈,2012,KIA,0.281,126,441,63,124,19,2,5,162,55,30,12,58,2,48,9,0.3670000000000001,0.363,13,165cm/77kg,1989,0.73,1,77.0,0.0,23,1
43,김선빈,2013,KIA,0.3,88,310,51,93,12,0,1,108,29,28,14,39,2,26,10,0.348,0.377,9,165cm/77kg,1989,0.725,1,77.0,0.0,24,1
43,김선빈,2014,KIA,0.29,33,93,7,27,4,0,0,31,9,2,0,3,0,10,3,0.333,0.313,1,165cm/77kg,1989,0.6459999999999999,1,77.0,0.0,25,1
43,김선빈,2016,KIA,0.36,6,25,3,9,2,1,0,13,0,1,1,1,0,3,1,0.52,0.385,1,165cm/77kg,1989,0.905,1,77.0,0.0,27,1
43,김선빈,2017,KIA,0.37,137,476,84,176,34,1,5,227,64,4,4,39,5,40,10,0.477,0.42,14,165cm/77kg,1989,0.897,1,77.0,0.0,28,1
43,김선빈,2018,KIA,0.295,127,424,73,125,17,2,4,158,49,4,1,48,9,42,10,0.373,0.374,12,165cm/77kg,1989,0.747,1,77.0,0.0,29,2
44,김성욱,2013,NC,0.25,4,4,0,1,0,0,0,1,1,0,0,0,0,2,0,0.25,0.25,0,181cm/83kg,1993,0.5,1,83.0,1.0,20,0
44,김성욱,2014,NC,0.174,26,23,6,4,1,0,1,8,1,1,0,3,0,9,0,0.348,0.269,0,181cm/83kg,1993,0.617,1,83.0,1.0,21,0
44,김성욱,2015,NC,0.258,125,182,32,47,8,1,3,66,26,3,3,17,4,52,4,0.363,0.333,0,181cm/83kg,1993,0.696,1,83.0,1.0,22,0
44,김성욱,2016,NC,0.265,130,306,60,81,15,1,15,143,51,5,2,30,3,64,15,0.467,0.334,1,181cm/83kg,1993,0.8009999999999999,1,83.0,1.0,23,1
44,김성욱,2017,NC,0.247,124,308,60,76,18,4,6,120,31,10,4,24,9,59,4,0.39,0.315,0,181cm/83kg,1993,0.7050000000000001,1,83.0,1.0,24,1
44,김성욱,2018,NC,0.26,111,323,49,84,13,2,13,140,45,11,2,29,1,64,10,0.433,0.32,0,181cm/83kg,1993,0.753,1,83.0,1.0,25,1
45,김성현,2006,SK,1.0,5,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,0,172cm/72kg,1987,2.0,1,72.0,0.0,19,0
45,김성현,2007,SK,,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,172cm/72kg,1987,,1,72.0,0.0,20,0
45,김성현,2008,SK,0.2,6,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0.2,0.2,0,172cm/72kg,1987,0.4,1,72.0,0.0,21,0
45,김성현,2011,SK,0.0,10,9,3,0,0,0,0,0,0,1,0,0,0,5,0,0.0,0.0,0,172cm/72kg,1987,0.0,1,72.0,0.0,24,1
45,김성현,2012,SK,0.239,88,163,28,39,8,3,2,59,14,6,2,12,5,26,2,0.362,0.311,6,172cm/72kg,1987,0.6729999999999999,1,72.0,0.0,25,1
45,김성현,2013,SK,0.216,97,162,27,35,7,1,1,47,16,2,6,16,1,28,6,0.29,0.291,2,172cm/72kg,1987,0.581,1,72.0,0.0,26,1
45,김성현,2014,SK,0.284,122,398,73,113,20,1,5,150,43,6,3,55,7,51,7,0.377,0.376,18,172cm/72kg,1987,0.753,1,72.0,0.0,27,1
45,김성현,2015,SK,0.297,129,397,49,118,20,0,8,162,48,1,4,31,7,42,14,0.408,0.357,23,172cm/72kg,1987,0.7649999999999999,1,72.0,0.0,28,1
45,김성현,2016,SK,0.319,138,479,66,153,28,0,8,205,65,3,3,33,6,37,13,0.428,0.366,16,172cm/72kg,1987,0.794,1,72.0,0.0,29,2
45,김성현,2017,SK,0.271,130,380,45,103,14,0,4,129,29,2,1,34,4,28,8,0.339,0.335,6,172cm/72kg,1987,0.674,1,72.0,0.0,30,2
45,김성현,2018,SK,0.277,135,415,51,115,19,1,4,148,55,6,2,29,9,42,19,0.357,0.336,17,172cm/72kg,1987,0.6930000000000001,1,72.0,0.0,31,2
46,김성훈,2017,삼성,0.318,47,151,27,48,4,2,0,56,18,4,2,12,1,16,2,0.371,0.37,2,172cm/68kg,1993,0.741,1,68.0,0.0,24,1
46,김성훈,2018,삼성,0.243,110,185,24,45,9,3,0,60,24,12,6,16,6,23,2,0.324,0.321,4,172cm/68kg,1993,0.645,1,68.0,0.0,25,1
177,연경흠,2006,한화,0.203,96,187,25,38,8,0,9,73,20,0,0,17,2,39,7,0.3903743315508021,0.2766990291262136,3,,1983,0.6670733606770157,1,,,23,1
177,연경흠,2007,한화,0.26,36,77,7,20,6,0,1,29,7,0,0,5,0,16,4,0.3766233766233766,0.3048780487804878,0,,1983,0.6815014254038645,1,,,24,1
177,연경흠,2008,한화,0.245,45,106,13,26,5,2,4,47,9,0,0,11,1,21,3,0.4433962264150944,0.3220338983050847,0,,1983,0.7654301247201791,1,,,25,1
177,연경흠,2009,한화,0.253,122,336,53,85,19,1,11,139,47,2,1,34,10,88,3,0.4136904761904761,0.3394736842105263,2,,1983,0.7531641604010024,1,,,26,1
177,연경흠,2012,한화,0.177,42,62,3,11,2,0,1,16,5,0,0,9,0,16,2,0.2580645161290322,0.2816901408450704,0,,1983,0.5397546569741027,1,,,29,2
177,연경흠,2013,한화,0.0,4,6,1,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,,1983,0.0,1,,,30,2
48,김용의,2008,LG,0.154,18,26,8,4,0,0,0,4,1,1,0,4,2,5,0,0.154,0.313,1,187cm/74kg,1985,0.467,1,74.0,0.0,23,1
48,김용의,2012,LG,0.247,83,194,22,48,4,0,2,58,21,5,4,17,0,50,1,0.299,0.304,5,187cm/74kg,1985,0.603,1,74.0,0.0,27,1
48,김용의,2013,LG,0.276,109,301,42,83,6,5,5,114,34,21,7,34,0,58,6,0.379,0.346,1,187cm/74kg,1985,0.725,1,74.0,0.0,28,1
48,김용의,2014,LG,0.24,103,183,31,44,7,1,0,53,22,9,7,19,2,46,2,0.29,0.317,6,187cm/74kg,1985,0.607,1,74.0,0.0,29,2
48,김용의,2015,LG,0.251,71,171,30,43,5,1,0,50,15,11,6,22,3,38,3,0.292,0.347,2,187cm/74kg,1985,0.639,1,74.0,0.0,30,2
48,김용의,2016,LG,0.318,105,308,62,98,18,4,1,127,20,19,7,35,0,64,6,0.412,0.388,0,187cm/74kg,1985,0.8,1,74.0,0.0,31,2
48,김용의,2017,LG,0.268,60,164,17,44,6,2,0,54,8,9,4,19,0,49,2,0.329,0.344,1,187cm/74kg,1985,0.6729999999999999,1,74.0,0.0,32,2
48,김용의,2018,LG,0.233,114,159,28,37,2,0,0,39,13,10,1,16,0,32,1,0.245,0.298,1,187cm/74kg,1985,0.5429999999999999,1,74.0,0.0,33,2
49,김원석,2016,한화,0.25,11,8,2,2,0,0,0,2,0,0,0,1,0,5,0,0.25,0.3333333333333333,0,,1989,0.5833333333333333,1,,,27,1
49,김원석,2017,한화,0.277,78,195,29,54,12,2,7,91,26,0,0,10,5,59,3,0.4666666666666667,0.3285714285714285,0,,1989,0.7952380952380953,1,,,28,1
50,김원섭,2001,두산,0.171,38,35,12,6,1,0,0,7,2,3,0,5,0,7,2,0.2,0.275,0,,1978,0.475,1,,,23,1
50,김원섭,2003,KIA,0.154,19,13,0,2,1,0,0,3,1,1,0,3,1,1,0,0.2307692307692308,0.3529411764705882,0,,1978,0.5837104072398189,1,,,25,1
50,김원섭,2004,KIA,0.265,41,34,3,9,0,0,0,9,1,0,3,3,0,8,0,0.2647058823529412,0.3243243243243243,0,,1978,0.5890302066772655,1,,,26,1
50,김원섭,2005,KIA,0.04,28,25,5,1,0,0,0,1,0,0,0,1,0,6,2,0.04,0.0769230769230769,0,,1978,0.1169230769230769,1,,,27,1
50,김원섭,2006,KIA,0.337,94,181,26,61,5,3,0,72,13,12,2,14,0,27,2,0.3977900552486188,0.3846153846153846,0,,1978,0.7824054398640035,1,,,28,1
50,김원섭,2007,KIA,0.243,114,313,40,76,11,4,3,104,28,9,9,38,2,58,5,0.3322683706070287,0.3286118980169972,2,,1978,0.6608802686240259,1,,,29,2
50,김원섭,2008,KIA,0.305,106,344,55,105,14,4,0,127,30,21,8,51,3,50,3,0.3691860465116279,0.3994974874371859,0,,1978,0.7686835339488138,1,,,30,2
50,김원섭,2009,KIA,0.301,101,356,74,107,14,9,8,163,43,20,10,56,6,55,8,0.4578651685393258,0.4043062200956938,0,,1978,0.8621713886350196,1,,,31,2
50,김원섭,2010,KIA,0.238,111,353,43,84,16,3,5,121,28,15,6,56,2,63,5,0.3427762039660057,0.3454987834549878,3,,1978,0.6882749874209935,1,,,32,2
50,김원섭,2011,KIA,0.271,87,269,36,73,18,2,2,101,30,1,3,32,0,28,4,0.3754646840148699,0.3488372093023256,0,,1978,0.7243018933171954,1,,,33,2
50,김원섭,2012,KIA,0.303,120,386,60,117,21,4,3,155,61,8,4,69,2,54,12,0.4015544041450777,0.4113785557986871,0,,1978,0.8129329599437648,1,,,34,2
50,김원섭,2013,KIA,0.188,42,96,12,18,8,0,1,29,12,1,0,23,0,20,0,0.3020833333333333,0.3445378151260504,2,,1978,0.6466211484593838,1,,,35,2
50,김원섭,2014,KIA,0.225,44,80,21,18,4,1,0,24,13,3,1,17,0,13,2,0.3,0.3608247422680412,0,,1978,0.6608247422680412,1,,,36,2
50,김원섭,2015,KIA,0.267,110,277,45,74,13,3,5,108,33,8,5,53,3,46,5,0.3898916967509025,0.3903903903903904,0,,1978,0.7802820871412929,1,,,37,2
50,김원섭,2016,KIA,0.219,37,73,10,16,5,0,0,21,12,1,0,15,0,16,2,0.2876712328767123,0.3522727272727273,1,,1978,0.6399439601494397,1,,,38,3
51,김응민,2014,두산,0.2,11,10,0,2,0,0,0,2,3,0,0,0,2,1,0,0.2,0.333,0,178cm/90kg,1991,0.5329999999999999,1,90.0,2.0,23,1
51,김응민,2015,두산,0.333,4,3,1,1,0,0,1,4,2,0,0,0,0,0,1,1.3330000000000002,0.333,0,178cm/90kg,1991,1.666,1,90.0,2.0,24,1
51,김응민,2018,삼성,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,178cm/90kg,1991,0.0,1,90.0,2.0,27,1
52,김인태,2016,두산,0.1669999999999999,14,18,0,3,1,0,0,4,3,0,0,1,0,4,0,0.222,0.211,0,178cm/78kg,1994,0.433,1,78.0,1.0,22,0
52,김인태,2017,두산,0.186,31,43,5,8,1,0,2,15,4,0,0,1,0,11,0,0.349,0.205,1,178cm/78kg,1994,0.5539999999999999,1,78.0,1.0,23,1
52,김인태,2018,두산,0.263,46,95,16,25,7,0,1,35,10,0,0,12,0,26,0,0.368,0.343,1,178cm/78kg,1994,0.7110000000000001,1,78.0,1.0,24,1
53,김재민,2013,LG,0.125,10,8,0,1,0,0,0,1,0,0,0,0,0,3,1,0.125,0.125,0,177cm/84kg,1991,0.25,1,84.0,1.0,22,0
53,김재민,2014,LG,0.063,38,16,0,1,0,0,0,1,0,0,0,2,0,4,1,0.063,0.1669999999999999,1,177cm/84kg,1991,0.23,1,84.0,1.0,23,1
54,김재성,2015,LG,0.0,9,6,0,0,0,0,0,0,0,0,0,1,0,2,0,0.0,0.143,0,185cm/85kg,1996,0.143,1,85.0,2.0,19,0
55,김재율,2011,LG,0.25,25,24,2,6,2,0,0,8,4,0,0,4,0,7,2,0.333,0.357,0,186cm/90kg,1989,0.69,1,90.0,2.0,22,0
55,김재율,2012,LG,0.083,19,36,3,3,0,0,1,6,5,0,0,4,0,10,1,0.1669999999999999,0.171,1,186cm/90kg,1989,0.338,1,90.0,2.0,23,1
55,김재율,2015,LG,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,186cm/90kg,1989,0.0,1,90.0,2.0,26,1
55,김재율,2017,LG,0.304,75,181,21,55,9,0,6,82,28,0,1,10,2,35,8,0.453,0.345,2,186cm/90kg,1989,0.7979999999999999,1,90.0,2.0,28,1
55,김재율,2018,LG,0.222,25,36,5,8,3,0,0,11,3,0,0,3,2,9,1,0.306,0.317,0,186cm/90kg,1989,0.623,1,90.0,2.0,29,2
56,김재현,2014,삼성,0.143,8,7,0,1,0,0,0,1,1,0,0,0,1,4,1,0.143,0.25,0,176cm/76kg,1991,0.393,1,76.0,0.0,23,1
56,김재현,2015,삼성,0.171,73,41,7,7,0,0,0,7,5,0,0,5,0,11,1,0.171,0.261,0,176cm/76kg,1991,0.4320000000000001,1,76.0,0.0,24,1
56,김재현,2016,삼성,0.218,122,188,25,41,7,0,0,48,14,1,1,8,7,42,10,0.255,0.275,9,176cm/76kg,1991,0.53,1,76.0,0.0,25,1
56,김재현,2018,삼성,0.0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,176cm/76kg,1991,0.0,1,76.0,0.0,27,1
57,김재호,2004,두산,0.0,36,9,4,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,181cm/75kg,1985,0.0,1,75.0,0.0,19,0
57,김재호,2005,두산,0.222,47,27,6,6,1,1,1,12,4,1,0,2,1,5,1,0.444,0.3,2,181cm/75kg,1985,0.7440000000000001,1,75.0,0.0,20,0
57,김재호,2008,두산,0.249,112,261,48,65,8,5,1,86,21,12,3,25,2,33,7,0.33,0.318,14,181cm/75kg,1985,0.648,1,75.0,0.0,23,1
57,김재호,2009,두산,0.239,80,180,27,43,9,4,3,69,36,4,1,20,1,27,5,0.383,0.312,7,181cm/75kg,1985,0.6950000000000001,1,75.0,0.0,24,1
57,김재호,2010,두산,0.224,83,85,11,19,3,1,0,24,8,5,1,14,1,15,3,0.282,0.34,2,181cm/75kg,1985,0.622,1,75.0,0.0,25,1
57,김재호,2011,두산,0.183,57,109,6,20,5,1,0,27,9,1,1,7,2,15,4,0.248,0.242,5,181cm/75kg,1985,0.49,1,75.0,0.0,26,1
57,김재호,2012,두산,0.215,84,177,23,38,2,2,0,44,11,3,3,16,2,31,5,0.249,0.287,1,181cm/75kg,1985,0.536,1,75.0,0.0,27,1
57,김재호,2013,두산,0.315,91,248,42,78,10,3,1,97,32,9,6,26,0,24,7,0.391,0.377,5,181cm/75kg,1985,0.768,1,75.0,0.0,28,1
57,김재호,2014,두산,0.252,122,341,50,86,14,1,3,111,54,2,8,54,2,59,14,0.326,0.348,11,181cm/75kg,1985,0.6739999999999999,1,75.0,0.0,29,2
57,김재호,2015,두산,0.307,133,410,63,126,24,3,3,165,50,7,2,54,3,42,18,0.402,0.386,16,181cm/75kg,1985,0.7879999999999999,1,75.0,0.0,30,2
57,김재호,2016,두산,0.31,137,416,69,129,27,3,7,183,78,8,4,57,5,52,8,0.44,0.389,10,181cm/75kg,1985,0.8290000000000001,1,75.0,0.0,31,2
57,김재호,2017,두산,0.293,91,283,34,83,18,1,7,124,50,7,1,36,3,52,6,0.438,0.371,9,181cm/75kg,1985,0.8089999999999999,1,75.0,0.0,32,2
57,김재호,2018,두산,0.311,131,402,78,125,20,0,16,193,75,6,2,52,4,77,12,0.48,0.39,12,181cm/75kg,1985,0.87,1,75.0,0.0,33,2
58,김재환,2008,두산,0.143,14,21,0,3,0,0,0,3,0,0,1,0,0,6,0,0.143,0.143,0,183cm/90kg,1988,0.286,1,90.0,2.0,20,0
58,김재환,2011,두산,0.185,30,54,4,10,3,0,2,19,8,1,1,1,1,14,2,0.352,0.214,0,183cm/90kg,1988,0.5660000000000001,1,90.0,2.0,23,1
58,김재환,2012,두산,0.128,13,39,7,5,1,0,1,9,1,0,0,4,0,9,0,0.231,0.209,2,183cm/90kg,1988,0.44,1,90.0,2.0,24,1
58,김재환,2014,두산,0.306,52,85,12,26,6,0,3,41,13,1,0,11,0,12,3,0.482,0.385,2,183cm/90kg,1988,0.867,1,90.0,2.0,26,1
58,김재환,2015,두산,0.235,48,153,24,36,8,0,7,65,22,4,1,22,2,39,6,0.425,0.335,2,183cm/90kg,1988,0.76,1,90.0,2.0,27,1
58,김재환,2016,두산,0.325,134,492,107,160,32,3,37,309,124,8,2,71,0,107,9,0.628,0.407,5,183cm/90kg,1988,1.035,1,90.0,2.0,28,1
58,김재환,2017,두산,0.34,144,544,110,185,34,2,35,328,115,4,1,81,7,123,8,0.603,0.429,8,183cm/90kg,1988,1.032,1,90.0,2.0,29,2
58,김재환,2018,두산,0.334,139,527,104,176,36,1,44,346,133,2,0,59,9,134,6,0.657,0.405,4,183cm/90kg,1988,1.062,1,90.0,2.0,30,2
78,나바로,2014,삼성,0.308,125,500,118,154,27,1,31,276,98,25,9,96,1,71,7,0.552,0.4204355108877722,11,,1987,0.9724355108877722,1,,,27,1
78,나바로,2015,삼성,0.287,140,534,126,153,19,1,48,318,137,22,6,93,6,72,10,0.5955056179775281,0.3981042654028436,12,,1987,0.9936098833803716,1,,,28,1
59,김종덕,2018,넥센,0.5,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0,172cm/83kg,1993,1.0,1,83.0,1.0,25,1
60,김종찬,2013,NC,0.143,5,7,0,1,0,0,0,1,0,0,0,0,0,3,0,0.1428571428571428,0.1428571428571428,0,,1987,0.2857142857142857,1,,,26,1
61,김종호,2011,삼성,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,,1984,0.0,1,,,27,1
61,김종호,2012,삼성,0.25,22,12,3,3,0,0,0,3,0,1,0,1,1,3,0,0.25,0.3571428571428571,0,,1984,0.6071428571428572,1,,,28,1
61,김종호,2013,NC,0.277,128,465,72,129,12,7,0,155,22,50,14,57,17,100,11,0.3333333333333333,0.3766233766233766,1,,1984,0.7099567099567099,1,,,29,2
61,김종호,2014,NC,0.262,113,317,58,83,11,4,2,108,25,22,7,19,6,55,4,0.3406940063091482,0.3157894736842105,6,,1984,0.6564834799933588,1,,,30,2
61,김종호,2015,NC,0.295,133,424,90,125,16,7,4,167,36,41,10,44,4,65,11,0.3938679245283019,0.3665254237288136,2,,1984,0.7603933482571155,1,,,31,2
61,김종호,2016,NC,0.295,93,122,26,36,2,0,0,38,7,13,6,14,0,30,3,0.3114754098360656,0.3676470588235294,1,,1984,0.6791224686595949,1,,,32,2
61,김종호,2017,NC,0.0,3,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,0,,1984,0.0,1,,,33,2
62,김주찬,2000,삼성,0.313,60,48,22,15,3,2,0,22,5,7,2,3,1,16,0,0.0,0.0,3,183cm/94kg,1981,0.0,1,94.0,3.0,19,0
62,김주찬,2001,롯데,0.313,86,300,57,94,21,4,4,135,31,29,8,24,2,56,7,0.45,0.363,13,183cm/94kg,1981,0.813,1,94.0,3.0,20,0
62,김주찬,2002,롯데,0.22,84,264,25,58,13,4,7,100,25,9,8,14,5,75,5,0.379,0.271,7,183cm/94kg,1981,0.65,1,94.0,3.0,21,0
62,김주찬,2003,롯데,0.16,55,125,12,20,5,1,3,36,3,7,2,5,0,33,1,0.288,0.192,0,183cm/94kg,1981,0.48,1,94.0,3.0,22,0
62,김주찬,2004,롯데,0.242,120,450,53,109,20,5,7,160,42,44,10,32,13,92,7,0.356,0.31,3,183cm/94kg,1981,0.6659999999999999,1,94.0,3.0,23,1
62,김주찬,2007,롯데,0.261,113,387,49,101,17,1,5,135,30,22,8,13,8,69,4,0.349,0.298,4,183cm/94kg,1981,0.647,1,94.0,3.0,26,1
62,김주찬,2008,롯데,0.313,104,412,75,129,16,7,1,162,42,32,18,24,8,61,6,0.393,0.359,9,183cm/94kg,1981,0.752,1,94.0,3.0,27,1
62,김주찬,2009,롯데,0.31,109,435,77,135,30,5,7,196,51,34,7,28,6,56,7,0.451,0.356,6,183cm/94kg,1981,0.8069999999999999,1,94.0,3.0,28,1
62,김주찬,2010,롯데,0.276,118,485,89,134,18,4,9,187,40,65,19,31,5,65,5,0.386,0.324,5,183cm/94kg,1981,0.71,1,94.0,3.0,29,2
62,김주찬,2011,롯데,0.312,86,321,58,100,12,3,6,136,40,25,10,27,7,38,4,0.424,0.373,2,183cm/94kg,1981,0.7969999999999999,1,94.0,3.0,30,2
62,김주찬,2012,롯데,0.294,118,435,62,128,27,3,5,176,39,32,13,30,7,48,7,0.405,0.346,2,183cm/94kg,1981,0.7509999999999999,1,94.0,3.0,31,2
62,김주찬,2013,KIA,0.304,47,168,24,51,9,4,0,68,28,23,3,15,4,18,4,0.405,0.3720000000000001,1,183cm/94kg,1981,0.777,1,94.0,3.0,32,2
62,김주찬,2014,KIA,0.346,100,399,72,138,32,4,9,205,46,22,10,31,4,48,11,0.514,0.397,3,183cm/94kg,1981,0.911,1,94.0,3.0,33,2
62,김주찬,2015,KIA,0.327,98,333,66,109,23,2,18,190,62,8,2,23,12,58,10,0.5710000000000001,0.383,0,183cm/94kg,1981,0.954,1,94.0,3.0,34,2
62,김주찬,2016,KIA,0.346,130,511,97,177,37,3,23,289,101,9,7,30,7,68,13,0.5660000000000001,0.386,3,183cm/94kg,1981,0.952,1,94.0,3.0,35,2
62,김주찬,2017,KIA,0.309,122,440,78,136,39,2,12,215,70,9,2,31,4,59,17,0.489,0.359,5,183cm/94kg,1981,0.848,1,94.0,3.0,36,2
62,김주찬,2018,KIA,0.34,121,429,71,146,23,0,18,223,93,8,1,23,7,57,15,0.52,0.375,3,183cm/94kg,1981,0.895,1,94.0,3.0,37,2
63,김주형,2004,KIA,0.162,47,74,7,12,2,0,2,20,8,0,1,6,0,17,0,0.27,0.217,2,186cm/108kg,1985,0.487,1,108.0,3.0,19,0
63,김주형,2005,KIA,0.172,39,99,6,17,3,0,0,20,6,0,0,9,4,25,3,0.202,0.268,8,186cm/108kg,1985,0.47,1,108.0,3.0,20,0
63,김주형,2006,KIA,0.269,34,52,8,14,5,0,2,25,6,0,0,2,1,17,2,0.481,0.309,1,186cm/108kg,1985,0.79,1,108.0,3.0,21,0
63,김주형,2007,KIA,0.231,36,108,14,25,7,0,6,50,16,1,1,5,4,30,3,0.463,0.288,3,186cm/108kg,1985,0.7509999999999999,1,108.0,3.0,22,0
63,김주형,2008,KIA,0.226,62,146,10,33,8,0,2,47,12,0,1,5,3,30,3,0.322,0.263,4,186cm/108kg,1985,0.585,1,108.0,3.0,23,1
63,김주형,2011,KIA,0.199,88,271,23,54,14,0,9,95,40,1,0,17,4,71,6,0.351,0.256,9,186cm/108kg,1985,0.607,1,108.0,3.0,26,1
63,김주형,2012,KIA,0.154,56,117,8,18,2,0,3,29,12,0,0,6,1,35,0,0.248,0.198,5,186cm/108kg,1985,0.446,1,108.0,3.0,27,1
63,김주형,2013,KIA,0.241,81,249,27,60,8,0,9,95,34,1,0,23,3,54,7,0.382,0.308,6,186cm/108kg,1985,0.69,1,108.0,3.0,28,1
63,김주형,2014,KIA,0.245,64,151,16,37,4,0,7,62,26,0,3,17,2,19,3,0.411,0.326,4,186cm/108kg,1985,0.737,1,108.0,3.0,29,2
63,김주형,2015,KIA,0.229,45,83,2,19,3,0,2,28,3,0,0,3,2,22,3,0.337,0.273,2,186cm/108kg,1985,0.6100000000000001,1,108.0,3.0,30,2
63,김주형,2016,KIA,0.281,135,345,43,97,16,1,19,172,49,1,2,34,6,55,9,0.499,0.355,11,186cm/108kg,1985,0.8540000000000001,1,108.0,3.0,31,2
63,김주형,2017,KIA,0.17,57,106,11,18,5,0,0,23,10,0,0,8,1,13,5,0.217,0.233,4,186cm/108kg,1985,0.45,1,108.0,3.0,32,2
63,김주형,2018,KIA,0.125,6,8,0,1,0,0,0,1,0,0,0,0,0,1,1,0.125,0.125,1,186cm/108kg,1985,0.25,1,108.0,3.0,33,2
64,김지수,2009,넥센,0.0,15,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0,180cm/81kg,1986,0.0,1,81.0,1.0,23,1
64,김지수,2010,넥센,0.0,8,5,1,0,0,0,0,0,0,0,0,1,0,0,2,0.0,0.1669999999999999,0,180cm/81kg,1986,0.1669999999999999,1,81.0,1.0,24,1
64,김지수,2013,넥센,0.271,37,48,9,13,2,0,0,15,3,1,0,7,0,9,1,0.313,0.357,0,180cm/81kg,1986,0.6699999999999999,1,81.0,1.0,27,1
64,김지수,2014,넥센,0.174,28,23,2,4,0,0,0,4,3,1,0,4,0,2,1,0.174,0.296,1,180cm/81kg,1986,0.47,1,81.0,1.0,28,1
64,김지수,2015,넥센,0.235,104,132,23,31,7,0,0,38,13,2,1,9,2,27,2,0.288,0.292,2,180cm/81kg,1986,0.58,1,81.0,1.0,29,2
64,김지수,2016,넥센,0.286,81,91,16,26,5,0,3,40,9,2,2,10,0,16,3,0.44,0.353,0,180cm/81kg,1986,0.7929999999999999,1,81.0,1.0,30,2
64,김지수,2017,넥센,0.171,64,35,7,6,0,0,1,9,5,0,1,2,0,8,0,0.257,0.205,0,180cm/81kg,1986,0.462,1,81.0,1.0,31,2
64,김지수,2018,넥센,0.147,47,34,4,5,0,0,0,5,0,0,1,5,0,15,2,0.147,0.256,1,180cm/81kg,1986,0.403,1,81.0,1.0,32,2
65,김진곤,2015,KT,0.212,67,85,11,18,1,0,0,19,6,4,2,0,1,20,0,0.224,0.221,1,173cm/75kg,1987,0.445,1,75.0,0.0,28,1
65,김진곤,2016,KT,0.125,13,8,1,1,0,0,0,1,0,0,0,0,0,1,0,0.125,0.125,1,173cm/75kg,1987,0.25,1,75.0,0.0,29,2
65,김진곤,2017,KT,0.282,28,39,9,11,1,0,2,18,8,1,0,1,0,11,0,0.462,0.3,0,173cm/75kg,1987,0.762,1,75.0,0.0,30,2
65,김진곤,2018,KT,0.143,19,21,4,3,1,0,0,4,0,0,2,2,0,3,0,0.19,0.217,0,173cm/75kg,1987,0.407,1,75.0,0.0,31,2
